date,direction,stock_code,stock_name,close,return,amount_100m,turnover,industry,source
2026-08-27,limit_up,301399,英特科技,21.2400000000,0.2000000000,3.5409260800,0.3176950645,通用设备,东方财富涨跌停池直接接口
2026-08-27,limit_up,600654,中安科,3.3000000000,0.1000000000,3.2640139200,0.0436924410,软件开发,东方财富涨跌停池直接接口
2026-08-27,limit_up,000576,甘化科工,8.0000000000,0.1004126549,2.6878345600,0.0782381678,地面兵装,东方财富涨跌停池直接接口
2026-08-27,limit_up,002134,天津普林,22.6300000000,0.1001458454,2.5264228100,0.0465374708,元件,东方财富涨跌停池直接接口
2026-08-27,limit_up,002953,日丰股份,11.8800000000,0.1000000000,2.1650010100,0.0671262741,电网设备,东方财富涨跌停池直接接口
2026-08-27,limit_up,688790,昂瑞微-UW,114.1000000000,0.2000420761,2.0663678800,0.1478150463,半导体,东方财富涨跌停池直接接口
2026-08-27,limit_up,603900,莱绅通灵,7.1400000000,0.1001540756,1.9241631800,0.0808541775,饰品,东方财富涨跌停池直接接口
2026-08-27,limit_up,603435,嘉德利,53.3000000000,0.1001031971,1.8484016300,0.0998791409,电子化学,东方财富涨跌停池直接接口
2026-08-27,limit_up,605288,凯迪股份,63.1400000000,0.1000000000,1.8284528700,0.0305581450,自动化设,东方财富涨跌停池直接接口
2026-08-27,limit_up,600359,新农开发,7.4700000000,0.1001472759,1.8276685300,0.0644999456,种植业,东方财富涨跌停池直接接口
2026-08-27,limit_up,600371,万向德农,10.4900000000,0.0995807171,1.6988556900,0.0554712820,种植业,东方财富涨跌停池直接接口
2026-08-27,limit_up,002852,道道全,8.8900000000,0.1002475262,1.6984564900,0.0691231728,农产品加,东方财富涨跌停池直接接口
2026-08-27,limit_up,000712,锦龙股份,10.7300000000,0.1005128193,1.5805769600,0.0164451110,证券Ⅱ,东方财富涨跌停池直接接口
2026-08-27,limit_up,000586,汇源通信,14.4100000000,0.1000000000,1.4684682200,0.0547188711,通信设备,东方财富涨跌停池直接接口
2026-08-27,limit_up,605258,协和电子,31.9000000000,0.1000000000,1.4268657100,0.0526201820,元件,东方财富涨跌停池直接接口
2026-08-27,limit_up,000890,法尔胜,8.7800000000,0.1002506256,1.3204206800,0.0361197209,环保设备,东方财富涨跌停池直接接口
2026-08-27,limit_up,920895,花溪科技,16.2500000000,0.3000000191,1.0743184600,0.2468841743,专用设备,东方财富涨跌停池直接接口
2026-08-27,limit_up,603261,立航科技,58.7300000000,0.1000187302,1.0085641600,0.0227030444,航空装备,东方财富涨跌停池直接接口
2026-08-27,limit_up,603237,五芳斋,15.8800000000,0.0997229862,0.5708748300,0.0189492500,食品加工,东方财富涨跌停池直接接口
2026-08-27,limit_up,002742,冀衡医药,5.6700000000,0.1009708691,0.5642273700,0.0189935076,化学制药,东方财富涨跌停池直接接口
2026-08-27,limit_up,002942,新农股份,19.0100000000,0.1001157379,0.4295366500,0.0162839520,农化制品,东方财富涨跌停池直接接口
2026-08-27,limit_up,600540,新赛股份,4.5900000000,0.1007194233,0.4067724600,0.0152433717,种植业,东方财富涨跌停池直接接口
2026-08-27,limit_up,002084,海鸥住工,5.2700000000,0.1002087688,0.2764369500,0.0081371439,家居用品,东方财富涨跌停池直接接口
2026-08-27,limit_up,002855,捷荣技术,13.3100000000,0.1000000000,0.1886160100,0.0057552528,消费电子,东方财富涨跌停池直接接口
2026-08-31,limit_down,002437,誉衡药业,4.3700000000,-0.1008230400,29.4323292800,0.3169758987,化学制药,东方财富涨跌停池直接接口
2026-08-31,limit_down,601212,白银有色,6.8700000000,-0.0996068096,25.8714246400,0.0507569742,工业金属,东方财富涨跌停池直接接口
2026-08-31,limit_down,600721,百花医药,13.9000000000,-0.0997409344,6.4980049600,0.1215537357,医疗服务,东方财富涨跌停池直接接口
2026-08-31,limit_down,600272,开开实业,18.2600000000,-0.1000492859,5.7170360000,0.1943849945,医药商业,东方财富涨跌停池直接接口
2026-08-31,limit_down,002785,万里石,32.0100000000,-0.1000843430,4.4419257600,0.0712777758,装修建材,东方财富涨跌停池直接接口
2026-08-31,limit_down,600363,联创光电,16.3700000000,-0.1000549698,3.6199793600,0.0487397718,消费电子,东方财富涨跌停池直接接口
2026-08-31,limit_down,603900,莱绅通灵,7.0700000000,-0.0993630600,2.9864075200,0.1227031612,饰品,东方财富涨跌停池直接接口
2026-08-31,limit_down,002412,汉森制药,11.8200000000,-0.0997715187,2.2120621800,0.0375578737,中药Ⅱ,东方财富涨跌停池直接接口
2026-08-31,limit_down,002742,冀衡医药,5.6200000000,-0.0993589783,1.3829758700,0.0469561148,化学制药,东方财富涨跌停池直接接口
2026-08-31,limit_down,600613,神奇制药,11.1600000000,-0.1000000000,1.0806897600,0.0202027893,化学制药,东方财富涨跌停池直接接口
2026-08-31,limit_down,000545,金浦钛业,2.4200000000,-0.1003717518,0.4206056800,0.0176378584,化学原料,东方财富涨跌停池直接接口
2026-08-31,limit_up,000977,浪潮信息,85.1800000000,0.0999483490,96.0118092800,0.0795332098,计算机设,东方财富涨跌停池直接接口
2026-08-31,limit_up,002008,大族激光,96.3800000000,0.0999771690,53.3674854400,0.0605291414,自动化设,东方财富涨跌停池直接接口
2026-08-31,limit_up,002396,星网锐捷,40.3600000000,0.1000272560,52.5544422400,0.1857128906,通信设备,东方财富涨跌停池直接接口
2026-08-31,limit_up,300364,中文在线,27.2800000000,0.2001759911,36.4110328000,0.2163849640,数字媒体,东方财富涨跌停池直接接口
2026-08-31,limit_up,603893,瑞芯微,194.5900000000,0.1000000000,34.3608193600,0.0421359015,半导体,东方财富涨跌停池直接接口
2026-08-31,limit_up,000712,锦龙股份,12.9800000000,0.1000000000,31.1934944000,0.2743531036,证券Ⅱ,东方财富涨跌停池直接接口
