指数代码,指数名称,发布日期,收盘指数,成交量,涨跌幅,换手率,市盈率,市净率,均价,成交额占比,流通市值,平均流通市值,股息率
801103,IT服务Ⅱ,2026-05-26,5614.4,36.91,-2.31,6.59,132.85,3.91,28.4,2.32,8945.56,75.17,0.27
801096,商用车,2026-05-26,8473.72,4.43,-0.67,3.45,28.02,3.08,13.34,0.19,1612.82,124.06,2.28
801086,电子化学品Ⅱ,2026-05-26,12786.91,13.09,-1.99,13.32,107.36,6.96,75.69,2.01,4342.67,127.73,0.32
801112,黑色家电,2026-05-26,2340.37,3.56,-0.4,4.4,36.69,2.62,22.82,0.16,990.17,99.02,1.12
801102,通信设备,2026-05-26,11234.71,24.28,-0.18,7.66,81.43,11.37,92.17,7.35,28629.54,340.83,0.22
801114,厨卫电器,2026-05-26,8771.28,0.79,-0.27,3.6,23.44,1.67,12.44,0.03,226.25,25.14,4.4
801113,小家电,2026-05-26,4656.38,1.22,-1.44,3.3,27.0,2.81,29.75,0.13,780.79,39.04,1.39
801111,白色家电,2026-05-26,18376.31,2.01,-0.12,1.29,11.05,2.0,21.23,0.17,6249.4,624.94,5.77
801085,消费电子,2026-05-26,12386.27,29.36,-1.2,7.52,43.35,5.37,56.0,4.59,15481.92,172.02,0.69
801117,其他家电Ⅱ,2026-05-26,601.79,0.37,-0.96,3.3,48.89,1.39,9.98,0.01,68.93,22.98,0.94
801095,乘用车,2026-05-26,16395.92,3.77,0.66,2.2,28.67,1.87,29.81,0.38,4097.13,512.14,1.39
801093,汽车零部件,2026-05-26,8918.46,43.72,-0.97,5.67,30.39,2.83,30.36,3.21,14099.26,58.75,1.28
801092,汽车服务,2026-05-26,492.07,1.87,-3.18,4.03,47.87,1.87,7.22,0.06,277.08,27.71,0.61
801713,装修建材,2026-05-26,5322.18,5.1,-1.15,4.01,41.54,2.07,18.47,0.22,1451.14,41.46,2.8
801014,饲料,2026-05-26,3739.83,2.45,1.51,2.48,41.98,2.26,15.24,0.09,888.25,52.25,1.63
801101,计算机设备,2026-05-26,3156.79,14.49,-2.52,5.04,42.63,3.89,33.87,1.52,7106.15,84.6,0.72
801145,文娱用品,2026-05-26,1884.31,2.13,-0.65,6.02,50.34,3.4,19.78,0.11,488.71,22.21,1.02
801153,医疗器械,2026-05-26,6218.09,9.48,-0.81,3.68,39.61,2.59,35.52,0.95,6317.1,48.97,1.22
801011,林业Ⅱ,2026-05-26,2197.72,1.6,-3.33,8.35,6849.22,7.64,11.62,0.05,177.92,44.48,0.01
801045,特钢Ⅱ,2026-05-26,4304.72,2.66,1.02,2.84,22.24,1.46,17.89,0.09,733.3,61.11,1.44
801152,生物制品,2026-05-26,5537.32,6.7,-1.52,3.37,45.13,2.22,30.03,0.37,3354.5,65.77,1.05
801083,元件,2026-05-26,24891.43,29.77,2.4,14.1,87.91,10.9,80.87,7.15,17372.73,299.53,0.4
801081,半导体,2026-05-26,11123.57,56.14,-1.72,11.52,124.04,9.88,151.73,19.02,54121.01,312.84,0.13
801078,自动化设备,2026-05-26,25422.55,17.44,-1.21,9.44,97.0,7.13,67.23,3.45,9206.57,116.54,0.3
801077,工程机械,2026-05-26,23535.78,7.01,-0.3,2.59,20.61,2.06,28.82,0.38,3919.03,139.97,2.39
801076,轨交设备Ⅱ,2026-05-26,5858.1,6.61,-0.32,3.19,19.32,1.27,17.46,0.24,1500.97,48.42,2.97
801055,工业金属,2026-05-26,3657.24,56.34,4.27,6.43,17.74,3.15,19.83,3.13,15319.86,255.33,1.5
801054,小金属,2026-05-26,40439.19,10.91,1.01,8.82,56.8,5.6,43.64,1.87,5288.41,203.4,0.49
801053,贵金属,2026-05-26,26419.86,6.4,4.06,5.46,24.18,4.19,29.48,0.59,2920.23,265.48,0.93
801051,金属新材料,2026-05-26,11080.3,5.75,-1.88,6.6,77.89,4.71,47.97,0.61,2099.97,65.62,0.58
801012,农产品加工,2026-05-26,2207.04,2.11,-0.82,2.91,39.1,1.98,13.39,0.1,738.02,33.55,1.32
801072,通用设备,2026-05-26,9181.34,41.54,-1.95,7.81,75.46,4.51,47.87,4.18,10992.95,50.43,0.48
801074,专用设备,2026-05-26,13589.35,29.99,-2.2,6.02,49.32,3.62,32.65,2.32,8581.49,48.21,0.74
801151,化学制药,2026-05-26,11501.52,17.09,-0.67,2.93,39.0,2.99,23.4,1.11,9719.54,64.8,0.9
801084,光学光电子,2026-05-26,2128.76,115.79,0.99,12.37,67.97,2.82,39.12,4.03,9031.05,97.11,0.45
801019,农业综合Ⅱ,2026-05-26,1224.71,0.29,-2.19,2.65,39.3,1.37,4.66,0.0,51.76,25.88,3.37
801038,农化制品,2026-05-26,5605.23,12.86,1.85,3.69,21.78,2.2,16.51,0.66,4727.43,81.51,1.46
801037,橡胶,2026-05-26,5412.15,3.26,-3.27,7.17,66.63,3.03,23.54,0.17,608.39,35.79,0.63
801036,塑料,2026-05-26,5735.26,16.95,0.71,8.73,70.9,3.84,34.95,1.31,3935.45,54.66,0.35
801033,化学原料,2026-05-26,3494.4,14.55,-0.38,4.03,32.12,1.83,13.27,0.73,3678.88,64.54,1.68
801039,非金属材料Ⅱ,2026-05-26,8133.55,1.19,3.15,10.58,64.15,5.26,60.0,0.31,600.73,85.82,0.31
801017,养殖业,2026-05-26,2675.16,5.58,-0.03,2.19,38.19,2.32,11.64,0.17,2714.99,118.04,2.66
801034,化学制品,2026-05-26,7129.35,28.2,0.12,5.96,30.2,2.43,24.24,2.05,9042.31,52.88,0.81
801018,动物保健Ⅱ,2026-05-26,4299.38,0.65,-2.19,1.79,46.5,2.08,12.97,0.03,350.88,35.09,1.35
801044,普钢,2026-05-26,2254.92,17.23,-0.07,2.82,33.37,0.85,3.45,0.2,1810.42,78.71,1.26
801016,种植业,2026-05-26,2519.09,3.7,-1.14,3.48,40.51,2.38,8.94,0.09,787.44,39.37,1.19
801015,渔业,2026-05-26,712.62,0.71,-1.5,2.58,149.08,2.43,5.34,0.01,103.39,17.23,0.16
801116,家电零部件Ⅱ,2026-05-26,8741.76,7.62,-0.65,8.1,50.49,4.68,23.99,0.84,2169.75,72.32,0.43
801994,教育,2026-05-27,1879.55,3.29,-2.24,3.16,109.43,4.19,12.26,0.07,493.06,30.82,0.36
801991,航空机场,2026-05-27,2585.83,7.95,-1.53,2.03,26.92,2.34,13.06,0.16,1828.54,152.38,0.81
801738,电网设备,2026-05-27,6815.36,32.88,0.65,6.27,38.2,3.5,26.1,2.57,10475.16,84.48,0.99
801154,医药商业,2026-05-27,4613.18,4.78,-1.15,3.93,18.16,1.21,13.34,0.14,1165.88,36.43,2.15
801992,航运港口,2026-05-27,3343.69,14.64,-2.7,3.44,14.16,1.28,7.99,0.42,2819.96,82.94,3.94
801981,个护用品,2026-05-27,1271.79,0.72,-0.63,3.77,28.86,1.98,18.87,0.03,253.43,21.12,2.08
801993,旅游及景区,2026-05-27,2035.6,2.76,-0.61,3.23,46.76,2.56,16.05,0.09,670.85,27.95,1.16
801982,化妆品,2026-05-27,6320.62,0.92,-0.74,3.38,31.33,2.69,23.77,0.07,457.78,32.7,1.45
801972,环保设备Ⅱ,2026-05-27,2518.82,5.27,-3.1,7.91,46.31,2.72,20.13,0.28,974.72,36.1,0.83
801971,环境治理,2026-05-27,2033.99,15.69,-1.63,3.75,25.63,1.57,16.33,0.62,3371.66,31.81,1.32
801983,医疗美容,2026-05-27,1082.99,0.3,-0.01,3.03,38.25,3.34,47.47,0.02,230.79,76.93,1.15
801741,航天装备Ⅱ,2026-05-27,32610.97,2.36,-2.68,5.65,475.83,5.97,50.5,0.35,1432.78,159.2,0.11
801963,炼化及贸易,2026-05-27,2959.78,12.52,-2.19,2.79,20.09,1.26,11.95,0.4,3675.17,122.51,2.84
801962,油服工程,2026-05-27,2437.19,4.93,-2.94,4.35,26.3,1.64,10.63,0.13,661.67,50.9,0.97
801783,股份制银行Ⅱ,2026-05-27,4071.14,9.96,0.19,1.03,5.41,0.43,10.99,0.37,9604.81,1067.2,7.2
801952,焦炭Ⅱ,2026-05-27,1248.54,2.47,-1.63,3.29,625.09,1.35,3.53,0.03,272.33,38.9,0.48
801951,煤炭开采,2026-05-27,3635.73,21.13,1.67,4.38,20.89,1.44,11.45,0.54,4691.29,156.38,3.49
801881,摩托车及其他,2026-05-27,3412.31,1.55,-3.05,3.44,26.45,3.15,46.7,0.12,858.1,57.21,2.5
801785,农商行Ⅱ,2026-05-27,763.52,2.18,-1.3,0.81,5.69,0.53,5.09,0.04,1457.98,145.8,4.78
801784,城商行Ⅱ,2026-05-27,1017.37,7.03,-0.37,1.06,5.72,0.51,9.51,0.2,5993.33,352.55,4.38
801782,国有大型银行Ⅱ,2026-05-27,1857.84,12.82,-0.9,1.21,7.07,0.58,6.85,0.32,7079.25,1179.88,3.48
801769,出版,2026-05-27,1525.72,4.6,-0.51,4.68,23.69,1.57,11.84,0.26,869.93,30.0,2.24
801767,数字媒体,2026-05-27,1741.38,1.87,0.09,5.46,71.12,2.85,22.6,0.14,607.69,43.41,0.53
801766,影视院线,2026-05-27,1224.34,11.24,1.61,8.59,285.51,3.07,10.98,0.34,1041.45,54.81,0.26
801765,广告营销,2026-05-27,2804.68,12.37,-2.21,4.85,64.59,4.55,12.86,0.53,2187.55,78.13,1.76
801764,游戏Ⅱ,2026-05-27,2974.13,8.22,-1.46,3.15,25.37,3.34,27.53,0.5,3419.77,131.53,1.01
801745,军工电子Ⅱ,2026-05-27,6898.83,11.93,-1.95,6.17,106.0,4.87,44.87,1.4,5539.67,87.93,0.4
801995,电视广播Ⅱ,2026-05-27,1146.38,6.95,-1.13,6.05,73.06,1.26,10.85,0.17,734.89,52.49,1.42
801743,地面兵装Ⅱ,2026-05-27,17249.19,2.02,-3.07,4.29,128.06,3.35,26.63,0.13,735.35,61.28,0.36
801961,油气开采Ⅱ,2026-05-27,2803.99,5.94,-2.87,5.49,17.08,1.72,12.3,0.11,1089.17,272.29,2.27
801744,航海装备Ⅱ,2026-05-27,3368.32,2.77,-1.74,3.14,28.61,2.29,31.69,0.28,2689.93,268.99,0.19
801216,体育Ⅱ,2026-05-27,2079.87,1.0,-3.6,12.27,,4.37,12.1,0.04,90.43,45.21,0.15
801156,医疗服务,2026-05-27,6361.77,7.11,-1.23,3.0,25.11,3.05,31.72,0.58,5069.61,99.4,0.61
801191,多元金融,2026-05-27,1222.31,7.5,-2.17,2.88,22.12,1.32,9.63,0.21,1667.94,61.78,1.6
801726,工程咨询服务Ⅱ,2026-05-27,2131.93,6.47,-1.56,8.68,43.74,1.91,19.08,0.35,956.94,23.34,0.87
801724,专业工程,2026-05-27,1982.99,10.01,-1.16,4.07,23.4,1.21,22.39,0.37,1825.47,46.81,1.63
801723,基础建设,2026-05-27,2263.84,20.4,-1.97,3.42,11.92,0.62,10.79,0.5,3078.42,68.41,2.43
801722,装修装饰Ⅱ,2026-05-27,4669.02,5.63,-2.27,5.56,82.79,2.85,12.33,0.16,592.84,25.78,0.64
801194,保险Ⅱ,2026-05-27,1171.78,2.5,-1.83,1.48,6.8,1.0,37.0,0.33,7018.35,1403.67,4.35
801721,房屋建设Ⅱ,2026-05-27,3008.26,4.58,-1.54,2.52,8.07,0.48,10.26,0.08,791.5,98.94,3.48
801155,中药Ⅱ,2026-05-27,5628.66,8.23,0.08,2.14,23.3,1.93,16.57,0.34,3855.05,58.41,2.9
801712,玻璃玻纤,2026-05-27,22145.99,13.14,-3.17,12.32,65.7,4.03,27.88,1.0,2273.5,142.09,0.54
801711,水泥,2026-05-27,4340.75,4.05,-0.96,3.02,22.87,0.71,8.45,0.11,1090.21,51.91,3.17
801231,综合Ⅱ,2026-05-27,4839.48,3.75,2.76,3.85,144.35,3.19,9.38,0.27,965.29,64.35,0.19
801223,通信服务,2026-05-27,2381.53,14.68,-2.8,3.76,29.08,1.92,26.83,0.92,4140.85,108.97,2.07
801713,装修建材,2026-05-27,5165.1,5.36,-2.95,4.22,40.32,2.01,18.06,0.24,1407.47,40.21,2.9
801731,电机Ⅱ,2026-05-27,16214.49,6.03,-3.52,8.05,63.88,4.15,38.33,0.61,1637.63,62.99,0.75
801014,饲料,2026-05-27,3680.48,2.8,-1.59,2.83,41.29,2.23,14.94,0.09,874.15,51.42,1.65
801736,风电设备,2026-05-27,2950.18,8.24,-2.64,5.74,44.16,2.2,34.81,0.67,2542.19,87.66,0.61
801733,其他电源设备Ⅱ,2026-05-27,48648.86,8.31,-0.52,5.52,76.18,4.14,62.52,1.13,3567.78,123.03,0.36
801206,互联网电商,2026-05-27,10906.56,3.34,-0.53,3.63,36.7,2.67,18.56,0.13,652.86,36.27,0.71
801204,专业连锁Ⅱ,2026-05-27,4215.0,1.33,-2.59,4.7,66.92,3.07,13.42,0.05,305.28,43.61,1.19
801203,一般零售,2026-05-27,2962.9,25.72,-0.49,6.09,41.33,1.58,11.48,0.53,2276.88,38.59,1.26
801202,贸易Ⅱ,2026-05-27,4854.68,2.87,-2.02,4.73,26.13,1.57,8.13,0.08,466.87,35.91,1.6
801181,房地产开发,2026-05-27,2353.89,41.56,-2.47,4.21,18.3,0.88,6.53,0.87,4477.98,50.89,0.72
801179,铁路公路,2026-05-27,1563.13,8.81,-0.97,2.25,17.71,0.91,8.49,0.18,2140.99,64.88,3.08
801178,物流,2026-05-27,4331.08,6.22,-1.47,2.54,17.37,1.15,11.9,0.2,2554.63,54.35,2.71
801163,燃气Ⅱ,2026-05-27,3319.28,6.62,-1.86,6.01,24.78,1.99,13.93,0.26,1082.48,37.33,2.0
801161,电力,2026-05-27,3670.21,101.56,1.02,8.04,22.23,1.76,9.83,3.24,11263.61,110.43,1.97
801737,电池,2026-05-27,27236.31,29.43,1.43,6.67,32.28,4.01,48.93,4.36,23452.76,241.78,1.02
801207,旅游零售Ⅱ,2026-05-27,6644.34,0.69,-0.63,4.13,31.26,2.15,30.83,0.1,554.29,277.15,2.14
801193,证券Ⅱ,2026-05-27,5956.74,29.59,-1.26,2.2,14.69,1.13,10.55,1.24,14832.2,296.64,1.59
801218,专业服务,2026-05-27,6302.46,3.37,-2.13,4.99,32.55,2.66,25.76,0.23,1041.61,34.72,1.2
801183,房地产服务,2026-05-27,839.03,2.58,-2.45,4.03,48.77,1.51,7.8,0.04,236.8,21.53,0.92
801034,化学制品,2026-05-27,6959.22,26.25,-2.39,5.54,29.5,2.38,23.72,1.85,8826.53,51.62,1.06
801742,航空装备Ⅱ,2026-05-27,9988.0,6.42,-2.3,3.59,77.8,3.72,36.07,0.89,5271.95,117.15,0.4
801072,通用设备,2026-05-27,8939.35,39.66,-2.64,7.45,73.34,4.38,46.68,3.82,10746.47,49.3,0.48
801116,家电零部件Ⅱ,2026-05-27,8351.48,6.89,-4.46,7.32,48.22,4.47,23.27,0.73,2072.88,69.1,0.45
801151,化学制药,2026-05-27,11495.08,18.36,-0.06,3.15,38.99,2.99,23.31,1.22,9713.57,64.76,0.96
801145,文娱用品,2026-05-27,1869.72,1.87,-0.77,5.29,50.0,3.38,19.49,0.1,484.65,22.03,1.0
801143,造纸,2026-05-27,2324.92,6.69,-0.47,4.38,30.4,1.28,11.73,0.17,852.84,37.08,1.32
801142,家居用品,2026-05-27,1808.95,6.04,-2.07,5.11,31.82,2.01,20.17,0.29,1537.98,21.36,2.58
801141,包装印刷,2026-05-27,3123.79,7.52,-1.85,4.7,43.78,2.63,14.24,0.33,1383.09,33.73,1.35
801133,饰品,2026-05-27,1410.38,2.19,-3.05,3.59,20.81,1.89,11.81,0.08,438.98,29.27,3.07
801132,服装家纺,2026-05-27,1574.63,7.87,-2.07,4.28,29.09,1.84,13.36,0.26,1363.33,23.11,2.53
801129,调味发酵品Ⅱ,2026-05-27,6918.7,3.61,-1.28,4.74,27.8,3.43,16.5,0.18,1289.06,92.08,2.79
801128,休闲食品,2026-05-27,1834.7,2.33,0.16,5.59,20.25,2.17,17.64,0.1,563.05,25.59,1.98
801127,饮料乳品,2026-05-27,7220.55,3.36,-0.12,2.6,18.0,2.95,18.96,0.21,2616.59,100.64,4.74
801114,厨卫电器,2026-05-27,8528.34,0.57,-2.77,2.59,22.79,1.62,12.1,0.02,219.98,24.44,4.53
801124,食品加工,2026-05-27,13275.3,3.3,0.13,3.88,26.34,2.11,16.85,0.11,1006.69,40.27,2.93
801086,电子化学品Ⅱ,2026-05-27,12381.65,12.73,-3.17,12.95,103.54,6.71,73.8,1.95,4206.98,123.73,0.33
801131,纺织制造,2026-05-27,1759.3,4.62,-2.47,4.76,22.97,1.63,14.23,0.17,751.92,23.5,2.39
801101,计算机设备,2026-05-27,3066.76,13.93,-2.85,4.84,41.42,3.78,32.57,1.44,6903.49,82.18,0.74
801102,通信设备,2026-05-27,11181.28,22.82,-0.48,7.2,81.08,11.32,91.06,7.1,28493.37,339.21,0.22
801152,生物制品,2026-05-27,5468.83,6.81,-1.24,3.42,44.72,2.19,29.6,0.38,3323.0,65.16,1.07
801113,小家电,2026-05-27,4524.09,1.11,-2.84,2.99,26.22,2.73,29.09,0.12,758.61,37.93,1.43
801112,黑色家电,2026-05-27,2271.43,3.29,-2.95,4.06,35.62,2.54,22.13,0.14,961.0,96.1,1.15
801111,白色家电,2026-05-27,18394.27,1.97,0.1,1.27,11.06,2.0,21.12,0.19,6255.51,625.55,5.77
801104,软件开发,2026-05-27,6425.14,20.61,-2.56,4.34,95.02,4.71,35.03,2.14,9951.34,75.96,0.43
801153,医疗器械,2026-05-27,6161.46,9.08,-0.91,3.53,39.27,2.57,34.99,0.89,6259.3,48.52,1.2
801092,汽车服务,2026-05-27,483.01,1.63,-1.84,3.51,46.99,1.84,7.08,0.05,271.98,27.2,0.62
801095,乘用车,2026-05-27,16133.61,3.82,-1.6,2.23,28.21,1.84,29.31,0.35,4031.59,503.95,1.42
801115,照明设备Ⅱ,2026-05-27,5182.24,2.16,-0.88,5.54,61.4,2.24,34.47,0.08,309.85,25.82,1.64
801096,商用车,2026-05-27,8226.31,4.06,-2.92,3.16,27.19,2.99,12.99,0.17,1565.73,120.44,2.34
801103,IT服务Ⅱ,2026-05-27,5399.72,33.23,-3.82,5.93,127.84,3.76,27.18,2.01,8603.51,72.3,0.29
801093,汽车零部件,2026-05-27,8674.72,39.26,-2.73,5.09,29.55,2.75,29.43,2.85,13715.52,57.15,1.32
801011,林业Ⅱ,2026-05-27,2083.34,2.01,-5.2,10.48,6492.75,7.24,11.64,0.07,168.66,42.16,0.02
801126,非白酒,2026-05-27,3734.26,2.46,0.51,4.75,25.5,2.69,16.09,0.13,752.26,47.02,2.32
801219,酒店餐饮,2026-05-27,1583.65,0.92,-0.46,3.09,28.42,1.66,11.01,0.04,271.19,30.13,2.14
801084,光学光电子,2026-05-27,2124.08,120.87,-0.22,12.9,67.88,2.82,38.47,4.38,9022.79,97.02,0.45
801045,特钢Ⅱ,2026-05-27,4195.8,2.5,-2.53,2.67,21.68,1.42,17.42,0.09,714.75,59.56,1.48
801735,光伏设备,2026-05-27,7549.77,26.55,0.6,6.29,63.08,3.68,43.52,2.8,10333.62,161.46,0.84
801051,金属新材料,2026-05-27,10929.64,5.69,-1.36,6.48,77.13,4.66,46.47,0.63,2071.42,64.73,0.6
801083,元件,2026-05-27,24688.66,26.26,-0.81,12.44,87.24,10.82,79.4,6.78,17231.21,297.09,0.4
801082,其他电子Ⅱ,2026-05-27,19795.34,12.08,-0.91,13.73,69.98,6.68,50.87,1.35,2667.17,80.82,0.24
801081,半导体,2026-05-27,10914.62,64.4,-1.88,13.21,121.65,9.69,148.95,20.42,53104.86,306.96,0.13
801078,自动化设备,2026-05-27,24660.59,15.55,-3.0,8.42,93.99,6.91,66.12,3.13,8928.25,113.02,0.3
801077,工程机械,2026-05-27,23027.06,7.49,-2.16,2.77,20.17,2.02,27.21,0.39,3834.32,136.94,2.45
801076,轨交设备Ⅱ,2026-05-27,5790.39,5.72,-1.16,2.75,19.11,1.25,17.01,0.22,1483.62,47.86,2.98
801056,能源金属,2026-05-27,22891.4,4.62,-2.84,5.26,29.6,3.1,62.7,0.89,4317.78,332.14,0.84
801055,工业金属,2026-05-27,3507.88,44.71,-4.08,5.11,17.01,3.02,19.29,2.4,14694.17,244.9,1.69
801054,小金属,2026-05-27,39068.15,10.53,-3.39,8.51,54.88,5.41,42.38,1.74,5109.12,196.5,0.51
801053,贵金属,2026-05-27,24959.04,5.63,-5.53,4.81,22.85,3.96,27.63,0.47,2758.77,250.8,1.12
801015,渔业,2026-05-27,701.82,0.8,-1.52,2.89,146.82,2.39,5.26,0.01,101.82,16.97,0.16
801012,农产品加工,2026-05-27,2182.69,2.03,-1.1,2.81,38.66,1.95,13.17,0.09,729.88,33.18,1.32
801074,专用设备,2026-05-27,13313.72,27.76,-2.03,5.57,48.28,3.55,32.08,2.24,8407.7,47.23,0.77
801125,白酒Ⅱ,2026-05-27,38045.22,4.54,2.15,5.4,20.44,3.79,102.39,1.02,10207.29,510.36,4.45
801085,消费电子,2026-05-27,12293.99,33.58,-0.75,8.6,43.14,5.35,55.08,5.14,15430.61,171.45,0.7
801033,化学原料,2026-05-27,3416.23,15.22,-2.24,4.22,31.41,1.79,13.02,0.76,3596.59,63.1,1.72
801039,非金属材料Ⅱ,2026-05-27,7673.38,1.06,-5.66,9.44,60.92,5.0,56.59,0.27,566.75,80.96,0.33
801038,农化制品,2026-05-27,5444.0,11.98,-2.88,3.44,21.15,2.14,16.05,0.55,4591.44,79.16,1.5
801037,橡胶,2026-05-27,5249.49,2.73,-3.01,6.02,64.65,2.94,22.85,0.15,590.1,34.71,0.65
801036,塑料,2026-05-27,5583.0,17.0,-2.65,8.74,69.0,3.74,33.6,1.32,3830.96,53.21,0.36
801043,冶钢原料,2026-05-27,3653.55,3.03,-3.1,3.3,49.94,2.05,12.07,0.1,675.43,75.05,1.37
801117,其他家电Ⅱ,2026-05-27,582.43,0.38,-3.22,3.39,47.32,1.34,9.6,0.01,66.71,22.24,0.97
801044,普钢,2026-05-27,2195.83,17.17,-2.62,2.81,32.5,0.83,3.36,0.19,1762.98,76.65,1.3
801019,农业综合Ⅱ,2026-05-27,1200.24,0.25,-2.0,2.24,38.52,1.34,4.57,0.0,50.72,25.36,3.44
801018,动物保健Ⅱ,2026-05-27,4203.31,0.69,-2.23,1.9,45.46,2.03,12.74,0.03,343.04,34.3,1.38
801017,养殖业,2026-05-27,2618.0,6.4,-2.14,2.52,37.38,2.27,11.46,0.19,2656.98,115.52,2.72
801016,种植业,2026-05-27,2507.33,4.58,-0.47,4.31,40.32,2.37,8.84,0.12,783.76,39.19,1.2
801032,化学纤维,2026-05-27,4857.42,6.14,-2.63,4.79,43.43,1.87,15.69,0.21,1088.04,40.3,0.57
801742,航空装备Ⅱ,2026-05-28,10117.5,8.29,1.3,4.65,78.85,3.77,36.49,1.11,5338.07,118.62,0.39
801972,环保设备Ⅱ,2026-05-28,2524.98,4.1,0.24,6.15,46.41,2.73,20.29,0.25,977.11,36.19,0.82
801738,电网设备,2026-05-28,6872.99,31.54,0.85,6.02,38.52,3.53,26.32,2.57,10563.74,85.19,0.97
801741,航天装备Ⅱ,2026-05-28,32855.75,2.05,0.75,4.92,479.4,6.01,50.83,0.32,1443.53,160.39,0.11
801011,林业Ⅱ,2026-05-28,2115.84,1.3,1.56,6.79,6594.03,7.35,11.95,0.05,171.29,42.82,0.02
801992,航运港口,2026-05-28,3313.04,12.04,-0.92,2.83,14.03,1.27,7.93,0.36,2794.11,82.18,4.05
801743,地面兵装Ⅱ,2026-05-28,17669.8,2.76,2.44,5.87,131.18,3.43,27.19,0.2,753.28,62.77,0.35
801991,航空机场,2026-05-28,2559.54,8.7,-1.02,2.23,26.64,2.31,12.9,0.18,1809.95,150.83,0.82
801983,医疗美容,2026-05-28,1062.19,0.31,-1.92,3.04,37.51,3.27,46.34,0.02,226.35,75.45,1.17
801982,化妆品,2026-05-28,6229.5,0.74,-1.44,2.72,30.84,2.64,23.28,0.06,451.18,32.23,1.57
801981,个护用品,2026-05-28,1257.95,0.6,-1.09,3.15,28.55,1.95,18.62,0.03,250.67,20.89,2.1
801994,教育,2026-05-28,1893.96,2.67,0.77,2.57,110.29,4.22,12.32,0.07,496.84,31.05,0.36
801745,军工电子Ⅱ,2026-05-28,7064.76,10.89,2.41,5.63,108.58,4.99,46.25,1.5,5672.91,90.05,0.39
801995,电视广播Ⅱ,2026-05-28,1127.81,6.43,-1.62,5.6,71.9,1.24,10.68,0.16,722.98,51.64,1.44
801971,环境治理,2026-05-28,2030.83,13.99,-0.16,3.34,25.59,1.56,16.37,0.59,3369.07,31.78,1.32
801785,农商行Ⅱ,2026-05-28,759.9,2.29,-0.47,0.85,5.67,0.53,5.06,0.05,1451.06,145.11,4.8
801784,城商行Ⅱ,2026-05-28,1011.73,6.3,-0.55,0.95,5.69,0.51,9.46,0.21,5960.1,350.59,4.4
801961,油气开采Ⅱ,2026-05-28,2858.68,3.68,1.95,3.4,17.41,1.76,12.51,0.09,1110.41,277.6,2.23
801952,焦炭Ⅱ,2026-05-28,1279.61,3.03,2.49,4.04,640.65,1.38,3.61,0.05,279.11,39.87,0.48
801951,煤炭开采,2026-05-28,3666.5,21.44,0.85,4.44,21.07,1.46,11.58,0.61,4731.0,157.7,3.52
801881,摩托车及其他,2026-05-28,3358.56,1.22,-1.58,2.71,25.93,3.18,46.2,0.13,844.58,56.31,2.88
801783,股份制银行Ⅱ,2026-05-28,4055.8,8.2,-0.38,0.85,5.39,0.43,10.93,0.37,9568.63,1063.18,7.23
801782,国有大型银行Ⅱ,2026-05-28,1837.31,11.61,-1.11,1.1,6.99,0.58,6.77,0.31,7001.0,1166.83,3.52
801769,出版,2026-05-28,1515.08,3.85,-0.7,3.91,23.52,1.56,11.79,0.22,863.87,29.79,2.27
801767,数字媒体,2026-05-28,1735.01,2.22,-0.37,6.48,70.45,2.82,22.75,0.18,605.47,43.25,0.46
801766,影视院线,2026-05-28,1196.96,10.18,-2.24,7.78,279.13,2.99,10.82,0.33,1018.15,53.59,0.27
801765,广告营销,2026-05-28,2825.57,12.52,0.75,4.91,65.0,4.58,12.93,0.58,2203.85,78.71,1.74
801764,游戏Ⅱ,2026-05-28,2953.57,7.68,-0.69,2.95,25.19,3.32,27.04,0.49,3396.23,130.62,0.93
801993,旅游及景区,2026-05-28,2012.21,2.69,-1.15,3.15,46.23,2.53,15.85,0.09,663.14,27.63,1.14
801735,光伏设备,2026-05-28,7639.61,26.39,1.19,6.26,63.83,3.72,43.47,2.6,10456.58,163.38,0.81
801156,医疗服务,2026-05-28,6303.2,7.97,-0.92,3.37,24.86,3.02,31.46,0.58,5022.94,98.49,0.62
801737,电池,2026-05-28,27366.6,28.78,0.48,6.52,32.32,4.02,48.78,4.38,23564.96,242.94,1.02
801161,电力,2026-05-28,3714.8,121.51,1.22,9.62,22.5,1.79,10.02,4.29,11400.47,111.77,1.94
801219,酒店餐饮,2026-05-28,1548.42,0.76,-2.22,2.55,27.78,1.62,10.81,0.03,265.16,29.46,2.19
801231,综合Ⅱ,2026-05-28,4851.76,2.73,0.25,2.8,144.71,3.2,9.4,0.19,967.73,64.52,0.19
801711,水泥,2026-05-28,4317.13,3.15,-0.54,2.35,22.75,0.71,8.4,0.09,1084.28,51.63,2.96
801712,玻璃玻纤,2026-05-28,24022.01,13.17,8.47,12.35,71.0,4.35,30.27,1.23,2466.09,154.13,0.5
801713,装修建材,2026-05-28,5141.56,4.37,-0.46,3.44,40.14,2.0,17.97,0.21,1401.05,40.03,2.92
801194,保险Ⅱ,2026-05-28,1155.15,2.54,-1.42,1.5,6.71,0.99,36.6,0.36,6918.73,1383.75,4.41
801218,专业服务,2026-05-28,6383.16,3.08,1.28,4.56,32.94,2.69,26.02,0.22,1054.94,35.16,1.26
