指数代码,指数名称,发布日期,收盘指数,成交量,涨跌幅,换手率,市盈率,市净率,均价,成交额占比,流通市值,平均流通市值,股息率
801993,旅游及景区,2026-08-18,1890.99,1.72,-0.52,1.99,44.08,2.41,14.14,0.08,633.28,25.33,1.29
801995,电视广播Ⅱ,2026-08-18,980.63,3.47,-1.47,3.02,62.51,1.08,9.56,0.1,628.63,44.9,1.33
801738,电网设备,2026-08-18,5679.46,27.98,-0.75,5.17,32.46,2.89,20.71,2.16,8953.04,71.06,1.13
801737,电池,2026-08-18,24023.85,17.42,-1.2,4.0,28.34,3.44,39.46,2.96,20753.52,213.95,1.33
801784,城商行Ⅱ,2026-08-18,1050.18,6.84,0.68,1.03,5.9,0.53,9.73,0.32,6173.54,363.15,4.64
801735,光伏设备,2026-08-18,5806.1,14.71,0.99,3.46,47.87,2.85,32.62,1.74,7996.7,121.16,0.73
801736,风电设备,2026-08-18,2235.68,4.99,-0.92,3.26,33.67,1.65,24.94,0.43,1964.81,65.49,0.76
801161,电力,2026-08-18,3230.79,52.24,-0.49,3.34,20.74,1.54,8.18,1.83,10860.99,99.64,2.54
801163,燃气Ⅱ,2026-08-18,3211.13,4.66,1.19,4.28,24.25,1.9,12.47,0.27,999.12,35.68,2.02
801178,物流,2026-08-18,4166.27,5.52,0.45,2.22,16.62,1.1,11.39,0.24,2489.77,52.97,2.67
801179,铁路公路,2026-08-18,1471.56,6.21,0.01,1.59,16.62,0.86,7.95,0.17,2004.41,60.74,3.27
801181,房地产开发,2026-08-18,2206.52,29.23,-0.27,3.09,19.34,0.77,5.76,0.7,3867.07,46.59,0.8
801183,房地产服务,2026-08-18,738.75,1.58,-0.6,2.14,47.48,1.42,6.58,0.03,230.54,19.21,0.85
801191,多元金融,2026-08-18,1138.04,5.76,-0.93,2.31,20.48,1.21,8.49,0.18,1484.42,61.85,1.4
801193,证券Ⅱ,2026-08-18,6109.04,21.66,-1.37,1.6,15.12,1.17,10.55,1.19,15335.36,306.71,1.95
801194,保险Ⅱ,2026-08-18,1136.48,1.68,-0.93,0.99,6.6,0.97,36.62,0.3,6806.96,1361.39,4.76
801202,贸易Ⅱ,2026-08-18,4187.91,1.24,-0.65,2.04,22.43,1.31,7.49,0.04,406.65,33.89,1.83
801203,一般零售,2026-08-18,2779.0,23.06,1.03,5.37,39.38,1.49,11.1,0.53,2182.71,36.38,1.22
801204,专业连锁Ⅱ,2026-08-18,3575.72,0.69,-0.36,2.39,58.52,2.68,10.55,0.03,258.98,37.0,1.47
801206,互联网电商,2026-08-18,9877.99,2.15,-1.09,2.29,32.87,2.38,16.0,0.12,600.98,33.39,0.93
801207,旅游零售Ⅱ,2026-08-18,6311.45,0.36,-0.3,2.14,29.69,2.04,29.25,0.05,526.52,263.26,1.21
801156,医疗服务,2026-08-18,8880.95,14.86,-0.52,6.21,35.76,4.39,41.05,1.84,7095.51,139.13,0.83
801218,专业服务,2026-08-18,5788.28,2.96,-0.48,4.37,28.55,2.39,21.69,0.25,930.85,32.1,1.27
801733,其他电源设备Ⅱ,2026-08-18,40233.55,5.39,-1.76,3.29,64.51,3.48,41.69,0.84,3122.53,97.58,0.65
801731,电机Ⅱ,2026-08-18,13223.18,3.65,1.82,4.85,50.79,3.35,30.79,0.45,1272.99,48.96,0.72
801726,工程咨询服务Ⅱ,2026-08-18,2316.43,6.48,-0.98,8.36,51.4,2.09,17.25,0.57,1032.1,25.8,0.66
801724,专业工程,2026-08-18,1802.87,5.74,0.24,2.38,21.08,1.08,21.46,0.4,1648.58,44.56,1.88
801216,体育Ⅱ,2026-08-18,1444.65,0.25,-1.06,3.04,,3.03,9.38,0.01,62.81,31.41,
801722,装修装饰Ⅱ,2026-08-18,4388.48,11.45,0.84,11.67,76.73,2.7,11.68,0.4,550.72,25.03,0.82
801723,基础建设,2026-08-18,2046.96,9.29,-0.86,1.65,9.26,0.48,7.97,0.2,2407.81,60.2,2.51
801713,装修建材,2026-08-18,4480.93,3.52,0.64,2.74,35.13,1.75,15.65,0.18,1226.14,35.03,2.64
801712,玻璃玻纤,2026-08-18,21787.23,8.14,-2.3,7.59,62.12,3.78,25.09,1.31,2242.15,140.13,0.63
801711,水泥,2026-08-18,3948.5,2.11,-0.31,1.58,20.81,0.65,7.64,0.08,987.65,47.03,2.97
801231,综合Ⅱ,2026-08-18,4504.5,7.61,-1.63,6.43,98.84,2.91,8.15,0.25,1043.55,52.18,0.24
801223,通信服务,2026-08-18,2205.51,10.54,-1.56,2.71,26.91,1.77,20.92,0.78,3838.46,103.74,2.21
801219,酒店餐饮,2026-08-18,1495.55,1.04,0.72,3.48,27.11,1.58,10.15,0.04,256.1,28.46,2.0
801721,房屋建设Ⅱ,2026-08-18,2731.03,5.14,0.18,2.82,7.32,0.43,8.57,0.12,718.55,89.82,3.96
801114,厨卫电器,2026-08-19,8204.59,1.89,4.56,8.58,21.99,1.56,11.3,0.11,212.26,23.58,3.4
801113,小家电,2026-08-19,4149.16,0.95,-2.4,2.56,24.13,2.53,25.45,0.11,694.81,34.74,1.49
801112,黑色家电,2026-08-19,1884.74,2.28,-3.62,2.96,28.72,2.02,19.46,0.1,765.64,85.07,1.45
801111,白色家电,2026-08-19,19467.18,2.71,1.63,1.7,11.72,2.12,19.98,0.39,6679.16,607.2,5.05
801104,软件开发,2026-08-19,5624.5,21.16,-4.69,4.43,83.68,4.13,30.44,2.2,8789.82,67.61,0.5
801092,汽车服务,2026-08-19,428.09,0.94,-2.59,2.21,39.29,1.65,6.46,0.03,224.07,24.9,0.77
801102,通信设备,2026-08-19,9447.86,25.22,-8.66,7.68,68.77,9.58,76.0,8.99,24427.87,287.39,0.3
801101,计算机设备,2026-08-19,2813.22,12.98,-5.66,4.56,38.06,3.5,26.22,1.57,6303.57,76.87,1.63
801096,商用车,2026-08-19,6484.95,3.56,-1.57,2.75,21.38,2.43,10.9,0.17,1245.77,95.83,3.12
801095,乘用车,2026-08-19,13938.44,2.63,-1.2,1.5,24.54,1.6,23.14,0.22,3504.48,438.06,0.96
801093,汽车零部件,2026-08-19,7020.78,30.95,-5.63,3.86,24.38,2.25,21.6,2.52,11298.1,46.69,1.51
801115,照明设备Ⅱ,2026-08-19,4236.34,1.79,-6.28,4.55,52.27,1.92,22.15,0.08,255.99,21.33,1.55
801103,IT服务Ⅱ,2026-08-19,4645.1,29.47,-6.19,4.98,110.08,3.27,21.58,2.49,7570.79,62.06,0.31
801116,家电零部件Ⅱ,2026-08-19,6312.2,4.9,-6.45,5.35,36.91,3.35,19.02,0.47,1559.2,53.77,1.0
801129,调味发酵品Ⅱ,2026-08-19,6894.14,3.79,-2.22,4.87,28.28,3.52,16.36,0.25,1349.34,96.38,2.42
801124,食品加工,2026-08-19,12688.16,5.45,-1.79,6.39,25.38,2.05,15.39,0.19,972.82,38.91,3.15
801125,白酒Ⅱ,2026-08-19,36493.63,1.75,-0.17,2.1,19.59,3.75,103.99,0.53,9763.2,513.85,4.18
801126,非白酒,2026-08-19,3376.56,1.44,-1.7,2.78,23.06,2.43,14.26,0.09,679.9,42.49,2.7
801127,饮料乳品,2026-08-19,7000.16,4.83,-0.29,3.72,17.51,2.89,18.6,0.34,2546.02,97.92,4.05
801128,休闲食品,2026-08-19,1632.56,2.75,-3.85,6.6,18.02,1.93,15.66,0.14,500.44,22.75,2.61
801131,纺织制造,2026-08-19,1701.61,3.82,-2.78,3.91,22.44,1.59,12.79,0.19,740.49,23.14,2.51
801132,服装家纺,2026-08-19,1460.05,7.01,-3.16,3.8,27.12,1.71,11.44,0.28,1269.44,21.52,2.64
801133,饰品,2026-08-19,1327.37,2.26,-3.12,3.7,19.63,1.78,10.86,0.08,413.53,27.57,2.73
801141,包装印刷,2026-08-19,2591.16,5.24,-4.76,3.29,35.07,2.11,11.01,0.22,1112.05,27.8,1.59
801142,家居用品,2026-08-19,1583.45,5.27,-2.25,4.38,28.53,1.82,17.12,0.32,1397.19,19.14,2.26
801143,造纸,2026-08-19,2032.96,4.69,-2.56,2.95,28.45,1.14,10.3,0.12,743.54,32.33,1.62
801145,文娱用品,2026-08-19,1628.23,1.37,-3.07,4.5,39.87,2.84,16.86,0.07,397.31,19.87,1.16
801151,化学制药,2026-08-19,11978.89,39.6,-2.08,6.67,40.95,3.12,23.62,2.61,10186.39,68.37,0.96
801117,其他家电Ⅱ,2026-08-19,516.32,0.23,-3.12,2.1,41.95,1.19,8.76,0.01,59.14,19.71,1.5
801086,电子化学品Ⅱ,2026-08-19,12205.95,11.29,-9.07,10.78,103.89,6.77,59.79,2.49,4396.77,125.62,0.33
801012,农产品加工,2026-08-19,2239.43,7.34,-1.54,8.38,41.2,2.03,12.85,0.32,780.03,33.91,1.21
801084,光学光电子,2026-08-19,1829.82,59.39,-6.89,6.5,60.52,2.47,32.92,3.39,7898.79,84.93,0.63
801152,生物制品,2026-08-19,5579.76,6.19,-2.6,3.13,44.08,2.21,31.42,0.74,3351.55,65.72,1.08
801014,饲料,2026-08-19,3515.95,6.44,-2.81,5.35,46.6,2.0,13.21,0.18,981.24,54.51,1.25
801015,渔业,2026-08-19,705.04,2.27,-4.0,8.2,147.5,2.4,5.19,0.04,102.29,17.05,0.19
801016,种植业,2026-08-19,2475.37,22.15,-1.8,20.8,39.91,2.34,8.34,0.79,772.73,38.64,1.13
801017,养殖业,2026-08-19,2630.39,9.75,-2.7,4.16,35.54,2.35,12.22,0.41,2500.7,113.67,2.74
801018,动物保健Ⅱ,2026-08-19,4487.37,0.64,-2.46,2.19,43.76,2.01,13.48,0.04,326.51,36.28,1.39
801019,农业综合Ⅱ,2026-08-19,1193.97,0.54,-3.77,5.01,38.31,1.33,4.54,0.01,49.0,24.5,2.0
801032,化学纤维,2026-08-19,4435.96,5.28,-2.12,4.12,38.75,1.71,12.63,0.23,1012.59,38.95,0.91
801033,化学原料,2026-08-19,3266.91,14.69,-2.02,4.05,30.4,1.71,11.65,0.99,3427.01,60.12,1.65
801034,化学制品,2026-08-19,6535.52,26.94,-2.52,5.57,27.98,2.24,20.26,2.38,8369.96,48.95,1.49
801036,塑料,2026-08-19,4741.81,14.11,-7.86,7.22,62.03,3.27,27.43,1.48,3248.88,45.12,0.6
801037,橡胶,2026-08-19,4703.19,1.79,-4.35,3.87,58.22,2.61,18.47,0.18,531.25,31.25,0.69
801038,农化制品,2026-08-19,5079.77,18.17,-2.23,5.05,19.98,2.13,15.7,0.95,4745.11,80.43,1.67
801039,非金属材料Ⅱ,2026-08-19,6039.67,0.98,-8.56,7.19,55.36,3.38,44.52,0.27,510.05,63.76,0.48
801085,消费电子,2026-08-19,9857.91,22.15,-7.05,5.44,36.12,4.45,41.34,4.13,12654.62,139.06,0.83
801043,冶钢原料,2026-08-19,3135.38,2.56,-2.29,2.71,43.47,1.75,10.24,0.09,593.96,66.0,1.6
801045,特钢Ⅱ,2026-08-19,3807.59,2.68,-1.82,2.31,16.92,1.22,10.82,0.09,706.69,58.89,3.14
801051,金属新材料,2026-08-19,9192.65,4.49,-6.53,5.1,65.57,3.96,37.41,0.58,1745.28,54.54,0.6
801053,贵金属,2026-08-19,27006.62,7.94,0.68,6.78,24.74,4.29,28.84,1.01,2991.47,271.95,1.12
801054,小金属,2026-08-19,37342.96,9.67,-5.41,7.44,52.05,5.2,39.76,2.15,5050.85,187.07,0.59
801055,工业金属,2026-08-19,3317.08,33.45,-3.1,3.76,15.81,2.78,15.57,2.28,13868.35,235.06,1.81
801056,能源金属,2026-08-19,16374.21,3.07,-4.97,5.26,24.47,2.15,50.18,0.63,2585.27,235.02,0.47
801072,通用设备,2026-08-19,7817.02,34.72,-7.73,6.46,65.35,3.84,43.11,3.68,9587.16,43.78,0.6
801074,专用设备,2026-08-19,11578.88,23.35,-6.16,4.42,42.79,3.11,26.91,2.24,7645.96,42.24,0.91
801076,轨交设备Ⅱ,2026-08-19,5743.85,4.79,-1.0,2.43,18.89,1.23,16.05,0.23,1360.7,45.36,2.56
801077,工程机械,2026-08-19,21324.24,5.33,-2.02,1.97,18.73,1.88,24.07,0.33,3554.83,126.96,2.28
801078,自动化设备,2026-08-19,19777.57,10.73,-8.55,5.7,75.8,5.61,51.98,2.48,7289.53,92.27,0.35
801081,半导体,2026-08-19,9927.43,46.7,-7.57,8.17,120.72,9.07,131.88,19.66,52636.81,294.06,0.14
801082,其他电子Ⅱ,2026-08-19,16165.28,6.93,-8.44,7.73,56.94,5.34,37.6,1.07,2208.42,66.92,0.34
801083,元件,2026-08-19,21520.29,22.7,-9.04,10.09,76.6,9.43,69.48,6.33,15315.42,251.07,0.49
801044,普钢,2026-08-19,2023.78,11.55,-1.33,1.98,36.07,0.76,2.97,0.17,1488.97,67.68,1.7
801153,医疗器械,2026-08-19,5701.58,8.52,-2.79,3.43,36.1,2.41,30.92,1.05,6093.86,47.24,1.25
801735,光伏设备,2026-08-19,5494.43,16.56,-5.37,3.89,45.29,2.7,30.49,1.69,7567.44,114.66,0.77
801155,中药Ⅱ,2026-08-19,5628.85,13.96,-1.13,3.62,23.38,1.95,16.33,0.66,3861.09,58.5,3.04
801742,航空装备Ⅱ,2026-08-19,8028.43,6.29,-4.53,3.51,62.6,2.99,28.54,0.77,4247.89,94.4,0.57
801743,地面兵装Ⅱ,2026-08-19,14436.64,2.3,-5.32,4.9,106.58,2.79,23.52,0.19,615.45,51.29,0.39
801744,航海装备Ⅱ,2026-08-19,3056.85,2.81,-2.2,3.19,26.08,2.08,33.08,0.27,2442.27,244.23,0.73
801745,军工电子Ⅱ,2026-08-19,5828.04,10.67,-6.87,5.69,89.6,4.15,38.19,1.49,4683.86,75.55,0.34
801764,游戏Ⅱ,2026-08-19,2776.52,8.13,-3.33,3.11,23.77,3.14,27.7,0.55,3208.99,123.42,1.35
801765,广告营销,2026-08-19,2489.85,13.25,-4.24,5.19,57.12,4.12,11.11,0.62,1943.63,69.42,2.94
801766,影视院线,2026-08-19,987.54,6.57,-4.14,5.01,230.48,2.45,8.43,0.21,839.82,44.2,0.31
801767,数字媒体,2026-08-19,1535.84,1.87,-3.92,5.4,63.13,2.55,19.03,0.14,538.95,38.5,0.54
801769,出版,2026-08-19,1379.73,3.26,-2.24,3.06,22.06,1.47,10.77,0.18,807.42,27.84,2.16
801782,国有大型银行Ⅱ,2026-08-19,1976.86,20.1,1.7,1.9,7.52,0.62,7.22,0.69,7532.78,1255.46,3.95
801783,股份制银行Ⅱ,2026-08-19,4170.31,11.84,1.91,1.23,5.55,0.44,11.31,0.62,9838.8,1093.2,5.31
801784,城商行Ⅱ,2026-08-19,1069.1,10.41,1.8,1.57,6.01,0.54,9.91,0.45,6284.81,369.69,4.56
801785,农商行Ⅱ,2026-08-19,772.23,4.5,1.23,1.66,5.76,0.54,4.98,0.11,1449.91,144.99,4.67
801881,摩托车及其他,2026-08-19,3455.71,1.12,0.3,2.44,26.95,3.28,51.88,0.15,885.64,55.35,2.01
801951,煤炭开采,2026-08-19,3807.07,13.06,0.32,4.66,20.33,1.54,12.09,0.66,4119.65,158.45,2.64
801952,焦炭Ⅱ,2026-08-19,1224.17,8.0,7.56,10.65,612.89,1.32,3.49,0.14,267.02,38.15,0.5
801961,油气开采Ⅱ,2026-08-19,2620.57,2.19,-1.09,2.03,15.96,1.61,11.73,0.1,1017.92,254.48,2.28
801962,油服工程,2026-08-19,2409.14,7.95,-0.96,7.02,26.04,1.62,10.5,0.28,655.12,50.39,1.52
801963,炼化及贸易,2026-08-19,3127.84,14.53,2.08,3.24,21.21,1.33,10.53,0.69,3877.29,129.24,2.02
801971,环境治理,2026-08-19,1840.02,12.44,-2.18,2.98,23.1,1.42,13.34,0.54,3009.74,28.94,1.35
801972,环保设备Ⅱ,2026-08-19,2068.87,3.91,-4.72,6.02,38.98,2.3,17.24,0.22,783.71,30.14,1.09
801981,个护用品,2026-08-19,1208.96,0.49,-2.48,2.54,26.86,1.84,18.59,0.03,242.47,20.21,2.01
801982,化妆品,2026-08-19,5586.85,1.06,-3.02,3.96,27.48,2.37,20.6,0.09,399.09,30.7,1.59
801983,医疗美容,2026-08-19,1012.13,0.14,-2.92,1.44,35.74,3.12,44.41,0.02,215.68,71.89,1.4
801991,航空机场,2026-08-19,2268.64,5.62,-0.76,1.48,23.9,2.07,11.79,0.11,1589.44,132.45,0.98
801992,航运港口,2026-08-19,3453.91,15.23,1.11,3.58,14.63,1.33,8.04,0.62,2920.23,85.89,3.26
801993,旅游及景区,2026-08-19,1850.33,2.02,-2.15,2.34,43.13,2.35,13.82,0.09,619.66,24.79,1.32
801994,教育,2026-08-19,1730.97,4.41,-3.18,3.97,95.37,4.22,13.57,0.16,504.66,29.69,0.47
801995,电视广播Ⅱ,2026-08-19,954.75,3.55,-2.64,3.09,60.92,1.05,9.31,0.1,612.05,43.72,1.37
801741,航天装备Ⅱ,2026-08-19,25105.65,4.31,-5.83,10.26,369.09,4.62,38.12,0.69,1119.77,124.42,0.1
801738,电网设备,2026-08-19,5439.46,26.84,-4.23,4.96,31.11,2.77,19.59,1.92,8572.82,68.04,1.18
801737,电池,2026-08-19,23320.69,18.52,-2.93,4.25,27.56,3.35,37.57,2.98,20207.06,208.32,1.37
801736,风电设备,2026-08-19,2160.89,8.59,-3.35,5.62,32.49,1.59,24.12,0.82,1899.08,63.3,0.78
801156,医疗服务,2026-08-19,8584.87,15.77,-3.33,6.59,34.59,4.24,38.98,1.88,6862.14,134.55,0.86
801161,电力,2026-08-19,3196.3,52.84,-1.07,3.37,20.51,1.52,7.97,1.76,10745.05,98.58,2.56
801163,燃气Ⅱ,2026-08-19,3130.07,4.86,-2.52,4.47,23.64,1.85,12.04,0.27,973.9,34.78,2.07
801178,物流,2026-08-19,4112.45,5.34,-1.29,2.15,16.4,1.09,11.02,0.22,2457.61,52.29,2.68
801179,铁路公路,2026-08-19,1471.55,7.03,0.0,1.81,16.62,0.86,7.81,0.19,2004.39,60.74,3.27
801181,房地产开发,2026-08-19,2158.85,35.85,-2.16,3.79,18.92,0.75,5.62,0.76,3783.53,45.58,0.81
801183,房地产服务,2026-08-19,748.62,6.77,1.34,9.18,48.11,1.44,6.68,0.12,233.63,19.47,0.84
801191,多元金融,2026-08-19,1112.93,5.94,-2.21,2.39,20.03,1.18,8.25,0.19,1451.66,60.49,1.44
801193,证券Ⅱ,2026-08-19,6019.44,22.09,-1.47,1.63,14.9,1.13,10.39,1.21,15110.44,302.21,2.02
801194,保险Ⅱ,2026-08-19,1148.76,2.05,1.08,1.21,6.67,0.98,36.73,0.36,6880.47,1376.09,4.71
801202,贸易Ⅱ,2026-08-19,4070.04,1.54,-2.81,2.53,21.8,1.27,7.31,0.05,395.2,32.93,1.89
801203,一般零售,2026-08-19,2682.36,20.03,-3.48,4.67,38.01,1.44,10.74,0.47,2106.81,35.11,1.27
801204,专业连锁Ⅱ,2026-08-19,3443.15,0.93,-3.71,3.22,56.58,2.59,10.15,0.04,249.38,35.63,1.53
801206,互联网电商,2026-08-19,9394.25,3.01,-4.9,3.19,31.24,2.26,15.14,0.13,571.55,31.75,0.98
801154,医药商业,2026-08-19,4642.34,7.1,-2.01,5.83,18.27,1.22,13.48,0.31,1173.56,36.67,2.25
801207,旅游零售Ⅱ,2026-08-19,6192.07,0.42,-1.89,2.52,29.13,2.01,28.69,0.07,516.57,258.28,1.24
801218,专业服务,2026-08-19,5533.0,3.01,-4.41,4.45,27.42,2.3,20.42,0.23,888.56,30.64,1.33
801219,酒店餐饮,2026-08-19,1468.36,0.98,-1.82,3.27,26.66,1.55,9.9,0.04,251.44,27.94,2.04
801223,通信服务,2026-08-19,2139.06,12.54,-3.01,3.22,26.12,1.72,19.79,0.81,3722.79,100.62,2.28
801231,综合Ⅱ,2026-08-19,4327.62,7.6,-3.93,6.42,94.96,2.79,7.94,0.26,1002.57,50.13,0.25
801711,水泥,2026-08-19,3916.59,2.74,-0.81,2.04,20.64,0.65,7.52,0.1,979.67,46.65,3.0
801712,玻璃玻纤,2026-08-19,19834.58,8.46,-8.96,7.89,56.59,3.43,22.88,1.21,2041.2,127.57,0.69
801713,装修建材,2026-08-19,4418.05,4.93,-1.4,3.84,34.64,1.72,14.97,0.24,1208.94,34.54,2.67
801721,房屋建设Ⅱ,2026-08-19,2712.39,5.58,-0.68,3.07,7.27,0.43,8.06,0.12,713.65,89.21,3.99
801722,装修装饰Ⅱ,2026-08-19,4160.11,7.4,-5.2,7.55,72.74,2.56,11.09,0.24,522.06,23.73,0.86
801723,基础建设,2026-08-19,2013.92,11.27,-1.61,2.01,9.11,0.47,7.63,0.23,2368.94,59.22,2.55
801724,专业工程,2026-08-19,1727.95,6.58,-4.16,2.73,20.2,1.04,19.95,0.36,1580.17,42.71,1.96
801726,工程咨询服务Ⅱ,2026-08-19,2201.14,6.35,-4.98,8.19,48.82,1.99,16.61,0.53,980.73,24.52,0.57
801731,电机Ⅱ,2026-08-19,12199.5,3.59,-7.74,4.78,46.92,3.09,28.31,0.36,1174.44,45.17,0.78
801733,其他电源设备Ⅱ,2026-08-19,37533.81,5.73,-6.71,3.5,60.14,3.24,38.59,0.83,2913.0,91.03,0.69
801216,体育Ⅱ,2026-08-19,1401.43,0.29,-2.99,3.57,,2.94,9.1,0.01,60.93,30.47,
801011,林业Ⅱ,2026-08-19,1561.04,2.81,-8.01,14.65,4864.98,5.42,10.73,0.09,126.37,31.59,0.02
